"Date","Price","Open","High","Low","Vol.","Change %"
"11/20/2013","1,346.00","1,346.00","1,346.00","1,346.00","","-0.52%"
"11/19/2013","1,353.00","1,353.00","1,353.00","1,353.00","","-2.10%"
"11/18/2013","1,382.00","1,382.00","1,382.00","1,382.00","","-1.92%"
"11/15/2013","1,409.00","1,409.00","1,409.00","1,409.00","","-2.02%"
"11/14/2013","1,438.00","1,438.00","1,438.00","1,438.00","","-2.44%"
"11/13/2013","1,474.00","1,474.00","1,474.00","1,474.00","","-2.38%"
"11/12/2013","1,510.00","1,510.00","1,510.00","1,510.00","","-2.08%"
"11/11/2013","1,542.00","1,542.00","1,542.00","1,542.00","","-1.47%"
"11/08/2013","1,565.00","1,565.00","1,565.00","1,565.00","","-1.82%"
"11/07/2013","1,594.00","1,594.00","1,594.00","1,594.00","","-1.24%"
"11/06/2013","1,614.00","1,614.00","1,614.00","1,614.00","","-0.19%"
"11/05/2013","1,617.00","1,617.00","1,617.00","1,617.00","","0.31%"
"11/04/2013","1,612.00","1,612.00","1,612.00","1,612.00","","-1.16%"
"11/01/2013","1,631.00","1,631.00","1,631.00","1,631.00","","-2.16%"
"10/31/2013","1,667.00","1,667.00","1,667.00","1,667.00","","-2.86%"
"10/30/2013","1,716.00","1,716.00","1,716.00","1,716.00","","-4.13%"
"10/29/2013","1,790.00","1,790.00","1,790.00","1,790.00","","-3.50%"
"10/28/2013","1,855.00","1,855.00","1,855.00","1,855.00","","-2.57%"
"10/25/2013","1,904.00","1,904.00","1,904.00","1,904.00","","-2.81%"
"10/24/2013","1,959.00","1,959.00","1,959.00","1,959.00","","-2.54%"
"10/23/2013","2,010.00","2,010.00","2,010.00","2,010.00","","-1.37%"
"10/22/2013","2,038.00","2,038.00","2,038.00","2,038.00","","-0.78%"
"10/21/2013","2,054.00","2,054.00","2,054.00","2,054.00","","-0.29%"
"10/18/2013","2,060.00","2,060.00","2,060.00","2,060.00","","0.05%"
"10/17/2013","2,059.00","2,059.00","2,059.00","2,059.00","","1.43%"
"10/16/2013","2,030.00","2,030.00","2,030.00","2,030.00","","0.45%"
"10/15/2013","2,021.00","2,021.00","2,021.00","2,021.00","","0.05%"
"10/14/2013","2,020.00","2,020.00","2,020.00","2,020.00","","-0.20%"
"10/11/2013","2,024.00","2,024.00","2,024.00","2,024.00","","-0.15%"
"10/10/2013","2,027.00","2,027.00","2,027.00","2,027.00","","0.55%"
"10/09/2013","2,016.00","2,016.00","2,016.00","2,016.00","","1.36%"
"10/08/2013","1,989.00","1,989.00","1,989.00","1,989.00","","2.16%"
"10/07/2013","1,947.00","1,947.00","1,947.00","1,947.00","","1.72%"
"10/04/2013","1,914.00","1,914.00","1,914.00","1,914.00","","2.79%"
"10/03/2013","1,862.00","1,862.00","1,862.00","1,862.00","","2.70%"
"10/02/2013","1,813.00","1,813.00","1,813.00","1,813.00","","1.51%"
"10/01/2013","1,786.00","1,786.00","1,786.00","1,786.00","","-0.50%"
"09/30/2013","1,795.00","1,795.00","1,795.00","1,795.00","","-0.28%"
"09/27/2013","1,800.00","1,800.00","1,800.00","1,800.00","","0.33%"
"09/26/2013","1,794.00","1,794.00","1,794.00","1,794.00","","2.81%"
"09/25/2013","1,745.00","1,745.00","1,745.00","1,745.00","","8.93%"
"09/24/2013","1,602.00","1,602.00","1,602.00","1,602.00","","6.16%"
"09/23/2013","1,509.00","1,509.00","1,509.00","1,509.00","","3.85%"
"09/20/2013","1,453.00","1,453.00","1,453.00","1,453.00","","2.69%"
"09/19/2013","1,415.00","1,415.00","1,415.00","1,415.00","","2.17%"
"09/18/2013","1,385.00","1,385.00","1,385.00","1,385.00","","2.67%"
"09/17/2013","1,349.00","1,349.00","1,349.00","1,349.00","","2.12%"
"09/16/2013","1,321.00","1,321.00","1,321.00","1,321.00","","1.15%"
"09/13/2013","1,306.00","1,306.00","1,306.00","1,306.00","","2.19%"
"09/12/2013","1,278.00","1,278.00","1,278.00","1,278.00","","2.98%"
"09/11/2013","1,241.00","1,241.00","1,241.00","1,241.00","","4.64%"
"09/10/2013","1,186.00","1,186.00","1,186.00","1,186.00","","7.33%"
"09/09/2013","1,105.00","1,105.00","1,105.00","1,105.00","","8.33%"
"09/06/2013","1,020.00","1,020.00","1,020.00","1,020.00","","6.14%"
"09/05/2013","961.00","961.00","961.00","961.00","","3.00%"
"09/04/2013","933.00","933.00","933.00","933.00","","1.30%"
"09/03/2013","921.00","921.00","921.00","921.00","","0.99%"
"09/02/2013","912.00","912.00","912.00","912.00","","0.55%"
"08/30/2013","907.00","907.00","907.00","907.00","","0.33%"
"08/29/2013","904.00","904.00","904.00","904.00","","0.33%"
"08/28/2013","901.00","901.00","901.00","901.00","","-0.33%"
"08/27/2013","904.00","904.00","904.00","904.00","","0.11%"
"08/23/2013","903.00","903.00","903.00","903.00","","-0.11%"
"08/22/2013","904.00","904.00","904.00","904.00","","-0.11%"
"08/21/2013","905.00","905.00","905.00","905.00","","-0.77%"
"08/20/2013","912.00","912.00","912.00","912.00","","-0.55%"
"08/19/2013","917.00","917.00","917.00","917.00","","-0.65%"
"08/16/2013","923.00","923.00","923.00","923.00","","-0.32%"
"08/15/2013","926.00","926.00","926.00","926.00","","-0.22%"
"08/14/2013","928.00","928.00","928.00","928.00","","-0.54%"
"08/13/2013","933.00","933.00","933.00","933.00","","-0.74%"
"08/12/2013","940.00","940.00","940.00","940.00","","-0.84%"
"08/09/2013","948.00","948.00","948.00","948.00","","-1.46%"
"08/08/2013","962.00","962.00","962.00","962.00","","-1.54%"
"08/07/2013","977.00","977.00","977.00","977.00","","-1.51%"
"08/06/2013","992.00","992.00","992.00","992.00","","-1.68%"
"08/05/2013","1,009.00","1,009.00","1,009.00","1,009.00","","-1.18%"
"08/02/2013","1,021.00","1,021.00","1,021.00","1,021.00","","-1.92%"
"08/01/2013","1,041.00","1,041.00","1,041.00","1,041.00","","-1.51%"
"07/31/2013","1,057.00","1,057.00","1,057.00","1,057.00","","-1.67%"
"07/30/2013","1,075.00","1,075.00","1,075.00","1,075.00","","-1.38%"
"07/29/2013","1,090.00","1,090.00","1,090.00","1,090.00","","-1.27%"
"07/26/2013","1,104.00","1,104.00","1,104.00","1,104.00","","-1.69%"
"07/25/2013","1,123.00","1,123.00","1,123.00","1,123.00","","-1.92%"
"07/24/2013","1,145.00","1,145.00","1,145.00","1,145.00","","-1.21%"
"07/23/2013","1,159.00","1,159.00","1,159.00","1,159.00","","-0.94%"
"07/22/2013","1,170.00","1,170.00","1,170.00","1,170.00","","-0.17%"
"07/19/2013","1,172.00","1,172.00","1,172.00","1,172.00","","0.60%"
"07/18/2013","1,165.00","1,165.00","1,165.00","1,165.00","","1.04%"
"07/17/2013","1,153.00","1,153.00","1,153.00","1,153.00","","1.50%"
"07/16/2013","1,136.00","1,136.00","1,136.00","1,136.00","","1.61%"
"07/15/2013","1,118.00","1,118.00","1,118.00","1,118.00","","1.91%"
"07/12/2013","1,097.00","1,097.00","1,097.00","1,097.00","","3.30%"
"07/11/2013","1,062.00","1,062.00","1,062.00","1,062.00","","3.71%"
"07/10/2013","1,024.00","1,024.00","1,024.00","1,024.00","","1.79%"
"07/09/2013","1,006.00","1,006.00","1,006.00","1,006.00","","0.40%"
"07/08/2013","1,002.00","1,002.00","1,002.00","1,002.00","","-0.60%"
"07/05/2013","1,008.00","1,008.00","1,008.00","1,008.00","","-0.40%"
"07/04/2013","1,012.00","1,012.00","1,012.00","1,012.00","","-0.49%"
"07/03/2013","1,017.00","1,017.00","1,017.00","1,017.00","","0.10%"
"07/02/2013","1,016.00","1,016.00","1,016.00","1,016.00","","0.20%"
"07/01/2013","1,014.00","1,014.00","1,014.00","1,014.00","","0.70%"
"06/28/2013","1,007.00","1,007.00","1,007.00","1,007.00","","1.31%"
"06/27/2013","994.00","994.00","994.00","994.00","","1.84%"
"06/26/2013","976.00","976.00","976.00","976.00","","1.77%"
"06/25/2013","959.00","959.00","959.00","959.00","","2.35%"
"06/24/2013","937.00","937.00","937.00","937.00","","1.08%"
"06/21/2013","927.00","927.00","927.00","927.00","","0.76%"
"06/20/2013","920.00","920.00","920.00","920.00","","1.21%"
"06/19/2013","909.00","909.00","909.00","909.00","","1.91%"
"06/18/2013","892.00","892.00","892.00","892.00","","1.59%"
"06/17/2013","878.00","878.00","878.00","878.00","","2.21%"
"06/14/2013","859.00","859.00","859.00","859.00","","3.12%"
"06/13/2013","833.00","833.00","833.00","833.00","","3.09%"
"06/12/2013","808.00","808.00","808.00","808.00","","3.99%"
"06/11/2013","777.00","777.00","777.00","777.00","","1.44%"
"06/10/2013","766.00","766.00","766.00","766.00","","0.26%"
"06/07/2013","764.00","764.00","764.00","764.00","","0.00%"
"06/06/2013","764.00","764.00","764.00","764.00","","-0.52%"
"06/05/2013","768.00","768.00","768.00","768.00","","-1.03%"
"06/04/2013","776.00","776.00","776.00","776.00","","-1.27%"
"06/03/2013","786.00","786.00","786.00","786.00","","-1.13%"
"05/31/2013","795.00","795.00","795.00","795.00","","-1.36%"
"05/30/2013","806.00","806.00","806.00","806.00","","-1.83%"
"05/29/2013","821.00","821.00","821.00","821.00","","-2.03%"
"05/28/2013","838.00","838.00","838.00","838.00","","-1.87%"
"05/24/2013","854.00","854.00","854.00","854.00","","-1.04%"
"05/23/2013","863.00","863.00","863.00","863.00","","-1.93%"
"05/22/2013","880.00","880.00","880.00","880.00","","-2.11%"
"05/21/2013","899.00","899.00","899.00","899.00","","-1.96%"
"05/20/2013","917.00","917.00","917.00","917.00","","-1.40%"
"05/17/2013","930.00","930.00","930.00","930.00","","-2.21%"
"05/16/2013","951.00","951.00","951.00","951.00","","-2.36%"
"05/15/2013","974.00","974.00","974.00","974.00","","-1.42%"
"05/14/2013","988.00","988.00","988.00","988.00","","-0.50%"
"05/13/2013","993.00","993.00","993.00","993.00","","-0.10%"
"05/10/2013","994.00","994.00","994.00","994.00","","-0.10%"
"05/09/2013","995.00","995.00","995.00","995.00","","0.00%"
"05/08/2013","995.00","995.00","995.00","995.00","","-0.40%"
"05/07/2013","999.00","999.00","999.00","999.00","","-0.70%"
"05/03/2013","1,006.00","1,006.00","1,006.00","1,006.00","","-0.40%"
"05/02/2013","1,010.00","1,010.00","1,010.00","1,010.00","","-0.79%"
"05/01/2013","1,018.00","1,018.00","1,018.00","1,018.00","","-0.97%"
"04/30/2013","1,028.00","1,028.00","1,028.00","1,028.00","","-2.84%"
"04/29/2013","1,058.00","1,058.00","1,058.00","1,058.00","","-2.22%"
"04/26/2013","1,082.00","1,082.00","1,082.00","1,082.00","","-3.48%"
"04/25/2013","1,121.00","1,121.00","1,121.00","1,121.00","","-3.78%"
"04/24/2013","1,165.00","1,165.00","1,165.00","1,165.00","","-2.35%"
"04/23/2013","1,193.00","1,193.00","1,193.00","1,193.00","","-0.75%"
"04/22/2013","1,202.00","1,202.00","1,202.00","1,202.00","","0.50%"
"04/19/2013","1,196.00","1,196.00","1,196.00","1,196.00","","1.36%"
"04/18/2013","1,180.00","1,180.00","1,180.00","1,180.00","","1.11%"
"04/17/2013","1,167.00","1,167.00","1,167.00","1,167.00","","2.10%"
"04/16/2013","1,143.00","1,143.00","1,143.00","1,143.00","","1.60%"
"04/15/2013","1,125.00","1,125.00","1,125.00","1,125.00","","1.17%"
"04/12/2013","1,112.00","1,112.00","1,112.00","1,112.00","","1.55%"
"04/11/2013","1,095.00","1,095.00","1,095.00","1,095.00","","1.39%"
"04/10/2013","1,080.00","1,080.00","1,080.00","1,080.00","","0.28%"
"04/09/2013","1,077.00","1,077.00","1,077.00","1,077.00","","-0.65%"
"04/08/2013","1,084.00","1,084.00","1,084.00","1,084.00","","-0.91%"
"04/05/2013","1,094.00","1,094.00","1,094.00","1,094.00","","-1.08%"
"04/04/2013","1,106.00","1,106.00","1,106.00","1,106.00","","-2.04%"
"04/03/2013","1,129.00","1,129.00","1,129.00","1,129.00","","-2.25%"
"04/02/2013","1,155.00","1,155.00","1,155.00","1,155.00","","-1.79%"
"03/28/2013","1,176.00","1,176.00","1,176.00","1,176.00","","-1.26%"
"03/27/2013","1,191.00","1,191.00","1,191.00","1,191.00","","-1.08%"
"03/26/2013","1,204.00","1,204.00","1,204.00","1,204.00","","-0.50%"
"03/25/2013","1,210.00","1,210.00","1,210.00","1,210.00","","0.17%"
"03/22/2013","1,208.00","1,208.00","1,208.00","1,208.00","","0.50%"
"03/21/2013","1,202.00","1,202.00","1,202.00","1,202.00","","1.01%"
"03/20/2013","1,190.00","1,190.00","1,190.00","1,190.00","","0.51%"
"03/19/2013","1,184.00","1,184.00","1,184.00","1,184.00","","1.02%"
"03/18/2013","1,172.00","1,172.00","1,172.00","1,172.00","","0.86%"
"03/15/2013","1,162.00","1,162.00","1,162.00","1,162.00","","1.31%"
"03/14/2013","1,147.00","1,147.00","1,147.00","1,147.00","","0.79%"
"03/13/2013","1,138.00","1,138.00","1,138.00","1,138.00","","0.62%"
"03/12/2013","1,131.00","1,131.00","1,131.00","1,131.00","","0.27%"
"03/11/2013","1,128.00","1,128.00","1,128.00","1,128.00","","0.36%"
"03/08/2013","1,124.00","1,124.00","1,124.00","1,124.00","","1.08%"
"03/07/2013","1,112.00","1,112.00","1,112.00","1,112.00","","2.02%"
"03/06/2013","1,090.00","1,090.00","1,090.00","1,090.00","","0.93%"
"03/05/2013","1,080.00","1,080.00","1,080.00","1,080.00","","2.08%"
"03/04/2013","1,058.00","1,058.00","1,058.00","1,058.00","","2.12%"
"03/01/2013","1,036.00","1,036.00","1,036.00","1,036.00","","4.65%"
"02/28/2013","990.00","990.00","990.00","990.00","","3.02%"
"02/27/2013","961.00","961.00","961.00","961.00","","2.34%"
"02/26/2013","939.00","939.00","939.00","939.00","","1.84%"
"02/25/2013","922.00","922.00","922.00","922.00","","1.43%"
"02/22/2013","909.00","909.00","909.00","909.00","","1.91%"
"02/21/2013","892.00","892.00","892.00","892.00","","1.94%"
"02/20/2013","875.00","875.00","875.00","875.00","","1.86%"
"02/19/2013","859.00","859.00","859.00","859.00","","1.66%"
"02/18/2013","845.00","845.00","845.00","845.00","","1.56%"
"02/15/2013","832.00","832.00","832.00","832.00","","2.97%"
"02/14/2013","808.00","808.00","808.00","808.00","","3.32%"
"02/13/2013","782.00","782.00","782.00","782.00","","4.41%"
"02/12/2013","749.00","749.00","749.00","749.00","","1.63%"
"02/11/2013","737.00","737.00","737.00","737.00","","1.94%"
"02/08/2013","723.00","723.00","723.00","723.00","","4.03%"
"02/07/2013","695.00","695.00","695.00","695.00","","5.78%"
"02/06/2013","657.00","657.00","657.00","657.00","","0.92%"
"02/05/2013","651.00","651.00","651.00","651.00","","-0.31%"
"02/04/2013","653.00","653.00","653.00","653.00","","-1.66%"
"02/01/2013","664.00","664.00","664.00","664.00","","-1.92%"
"01/31/2013","677.00","677.00","677.00","677.00","","-1.88%"
"01/30/2013","690.00","690.00","690.00","690.00","","-1.85%"
"01/29/2013","703.00","703.00","703.00","703.00","","-1.40%"
"01/28/2013","713.00","713.00","713.00","713.00","","-0.70%"
"01/25/2013","718.00","718.00","718.00","718.00","","-0.69%"
"01/24/2013","723.00","723.00","723.00","723.00","","-0.55%"
"01/23/2013","727.00","727.00","727.00","727.00","","-0.27%"
"01/22/2013","729.00","729.00","729.00","729.00","","-0.95%"
"01/21/2013","736.00","736.00","736.00","736.00","","-0.54%"
"01/18/2013","740.00","740.00","740.00","740.00","","-0.40%"
"01/17/2013","743.00","743.00","743.00","743.00","","-1.46%"
"01/16/2013","754.00","754.00","754.00","754.00","","-1.82%"
"01/15/2013","768.00","768.00","768.00","768.00","","-0.78%"
"01/14/2013","774.00","774.00","774.00","774.00","","0.26%"
"01/11/2013","772.00","772.00","772.00","772.00","","2.39%"
"01/10/2013","754.00","754.00","754.00","754.00","","5.16%"
"01/09/2013","717.00","717.00","717.00","717.00","","5.13%"
"01/08/2013","682.00","682.00","682.00","682.00","","1.79%"
"01/07/2013","670.00","670.00","670.00","670.00","","0.00%"
"01/04/2013","670.00","670.00","670.00","670.00","","-0.74%"
"01/03/2013","675.00","675.00","675.00","675.00","","-1.46%"
"01/02/2013","685.00","685.00","685.00","685.00","","-2.00%"
"12/24/2012","699.00","699.00","699.00","699.00","","-1.55%"
"12/21/2012","710.00","710.00","710.00","710.00","","-3.27%"
"12/20/2012","734.00","734.00","734.00","734.00","","-4.05%"
"12/19/2012","765.00","765.00","765.00","765.00","","-3.53%"
"12/18/2012","793.00","793.00","793.00","793.00","","-2.70%"
"12/17/2012","815.00","815.00","815.00","815.00","","-2.86%"
"12/14/2012","839.00","839.00","839.00","839.00","","-3.67%"
"12/13/2012","871.00","871.00","871.00","871.00","","-2.57%"
"12/12/2012","894.00","894.00","894.00","894.00","","-2.19%"
"12/11/2012","914.00","914.00","914.00","914.00","","-1.51%"
"12/10/2012","928.00","928.00","928.00","928.00","","-0.85%"
"12/07/2012","936.00","936.00","936.00","936.00","","-0.43%"
"12/06/2012","940.00","940.00","940.00","940.00","","-0.95%"
"12/05/2012","949.00","949.00","949.00","949.00","","-1.35%"
"12/04/2012","962.00","962.00","962.00","962.00","","-1.13%"
"12/03/2012","973.00","973.00","973.00","973.00","","-0.71%"
"11/30/2012","980.00","980.00","980.00","980.00","","-1.41%"
"11/29/2012","994.00","994.00","994.00","994.00","","-1.49%"
"11/28/2012","1,009.00","1,009.00","1,009.00","1,009.00","","-1.37%"
"11/27/2012","1,023.00","1,023.00","1,023.00","1,023.00","","0.20%"
"11/26/2012","1,021.00","1,021.00","1,021.00","1,021.00","","0.79%"
"11/23/2012","1,013.00","1,013.00","1,013.00","1,013.00","","2.22%"
"11/22/2012","991.00","991.00","991.00","991.00","","2.91%"
"11/21/2012","963.00","963.00","963.00","963.00","","3.22%"
"11/20/2012","933.00","933.00","933.00","933.00","","3.44%"
"11/19/2012","902.00","902.00","902.00","902.00","","1.81%"
"11/16/2012","886.00","886.00","886.00","886.00","","4.73%"
"11/15/2012","846.00","846.00","846.00","846.00","","9.30%"
"11/14/2012","774.00","774.00","774.00","774.00","","5.74%"
"11/13/2012","732.00","732.00","732.00","732.00","","1.67%"
"11/12/2012","720.00","720.00","720.00","720.00","","-0.28%"
"11/09/2012","722.00","722.00","722.00","722.00","","-0.55%"
"11/08/2012","726.00","726.00","726.00","726.00","","-1.49%"
"11/07/2012","737.00","737.00","737.00","737.00","","-1.34%"
"11/06/2012","747.00","747.00","747.00","747.00","","-1.32%"
"11/05/2012","757.00","757.00","757.00","757.00","","-1.17%"
"11/02/2012","766.00","766.00","766.00","766.00","","-0.52%"
"11/01/2012","770.00","770.00","770.00","770.00","","-1.53%"
"10/31/2012","782.00","782.00","782.00","782.00","","-1.26%"
"10/30/2012","792.00","792.00","792.00","792.00","","-0.88%"
"10/29/2012","799.00","799.00","799.00","799.00","","-0.62%"
"10/26/2012","804.00","804.00","804.00","804.00","","-0.86%"
"10/25/2012","811.00","811.00","811.00","811.00","","-1.70%"
"10/24/2012","825.00","825.00","825.00","825.00","","-2.14%"
"10/23/2012","843.00","843.00","843.00","843.00","","-2.09%"
"10/22/2012","861.00","861.00","861.00","861.00","","-2.05%"
"10/19/2012","879.00","879.00","879.00","879.00","","-1.79%"
"10/18/2012","895.00","895.00","895.00","895.00","","-1.00%"
"10/17/2012","904.00","904.00","904.00","904.00","","0.00%"
"10/16/2012","904.00","904.00","904.00","904.00","","2.15%"
"10/15/2012","885.00","885.00","885.00","885.00","","1.61%"
"10/12/2012","871.00","871.00","871.00","871.00","","3.32%"
"10/11/2012","843.00","843.00","843.00","843.00","","7.53%"
"10/10/2012","784.00","784.00","784.00","784.00","","10.11%"
"10/09/2012","712.00","712.00","712.00","712.00","","10.05%"
"10/08/2012","647.00","647.00","647.00","647.00","","8.19%"
"10/05/2012","598.00","598.00","598.00","598.00","","9.93%"
"10/04/2012","544.00","544.00","544.00","544.00","","9.68%"
"10/03/2012","496.00","496.00","496.00","496.00","","7.13%"
"10/02/2012","463.00","463.00","463.00","463.00","","5.47%"
"10/01/2012","439.00","439.00","439.00","439.00","","3.29%"
"09/28/2012","425.00","425.00","425.00","425.00","","1.67%"
"09/27/2012","418.00","418.00","418.00","418.00","","-1.88%"
"09/26/2012","426.00","426.00","426.00","426.00","","-3.40%"
"09/25/2012","441.00","441.00","441.00","441.00","","-4.34%"
"09/24/2012","461.00","461.00","461.00","461.00","","-1.28%"
"09/21/2012","467.00","467.00","467.00","467.00","","-0.21%"
"09/20/2012","468.00","468.00","468.00","468.00","","0.00%"
"09/19/2012","468.00","468.00","468.00","468.00","","-1.27%"
"09/18/2012","474.00","474.00","474.00","474.00","","-1.86%"
"09/17/2012","483.00","483.00","483.00","483.00","","-3.78%"
"09/14/2012","502.00","502.00","502.00","502.00","","-4.74%"
"09/13/2012","527.00","527.00","527.00","527.00","","-3.30%"
"09/12/2012","545.00","545.00","545.00","545.00","","-3.71%"
"09/11/2012","566.00","566.00","566.00","566.00","","-2.75%"
